,place,count,latitude,longitude,place_lower,score,lid,sender_surname,sender_forename,place_name,sender_score
5818,München,106,48.1371079,11.5753822,münchen,0.0,L.11828,Streitberg,Wilhelm,München,0.0
5819,München,106,48.1371079,11.5753822,münchen,0.0,L.11826,Streitberg,Wilhelm,München,0.0
5820,München,106,48.1371079,11.5753822,münchen,0.0,L.11712,Levinger,Leopold,München,0.0
5821,München,106,48.1371079,11.5753822,münchen,0.0,L.11674,Kollmann,Julius,München,0.0
5822,München,106,48.1371079,11.5753822,münchen,0.0,L.4306,Lerch,Eugen,München,0.0
5823,München,106,48.1371079,11.5753822,münchen,0.0,L.4645,Heyse,Paul,München,0.0
5824,München,106,48.1371079,11.5753822,münchen,0.0,L.4642,Heyse,Paul,München,0.0
5825,München,106,48.1371079,11.5753822,münchen,0.0,L.11456,Goldschmiedt,Angelica,München,0.0
5826,München,106,48.1371079,11.5753822,münchen,0.0,L.4948,Neumann,Fritz,München,0.0
5827,München,106,48.1371079,11.5753822,münchen,0.0,L.5125,Andree-Eysn,Marie,München,0.0
5828,München,106,48.1371079,11.5753822,münchen,0.0,L.5124,Andree-Eysn,Marie,München,0.0
5829,München,106,48.1371079,11.5753822,münchen,0.0,L.5123,Andree-Eysn,Marie,München,0.0
5830,München,106,48.1371079,11.5753822,münchen,0.0,L.5122,Andree-Eysn,Marie,München,0.0
5831,München,106,48.1371079,11.5753822,münchen,0.0,L.5130,Andree-Eysn,Marie,München,0.0
5832,München,106,48.1371079,11.5753822,münchen,0.0,L.5128,Andree-Eysn,Marie,München,0.0
5833,München,106,48.1371079,11.5753822,münchen,0.0,L.11325,Cuervo,Rufino José,München,0.0
5834,München,106,48.1371079,11.5753822,münchen,0.0,L.10025,Wölfflin,Eduard,München,0.0
5835,München,106,48.1371079,11.5753822,münchen,0.0,L.6394,Braun,Otto,München,0.0
5836,München,106,48.1371079,11.5753822,münchen,0.0,L.6433,Hirth,Georg,München,0.0
5837,München,106,48.1371079,11.5753822,münchen,0.0,L.6431,Hirth,Georg,München,0.0
5838,München,106,48.1371079,11.5753822,münchen,0.0,L.6430,Hirth,Georg,München,0.0
5839,München,106,48.1371079,11.5753822,münchen,0.0,L.12496,Molenaar,Heinrich,München,0.0
5840,München,106,48.1371079,11.5753822,münchen,0.0,L.12495,Molenaar,Heinrich,München,0.0
5841,München,106,48.1371079,11.5753822,münchen,0.0,L.67,Wagner,Max Leopold,München,0.0
5842,München,106,48.1371079,11.5753822,münchen,0.0,L.10701,Zwiedineck,Otto von,München,0.0
5843,München,106,48.1371079,11.5753822,münchen,0.0,L.6950,Pogatscher,Alois,München,0.0
5844,München,106,48.1371079,11.5753822,münchen,0.0,L.6944,Pogatscher,Alois,München,0.0
5845,München,106,48.1371079,11.5753822,münchen,0.0,L.7723,Aichberger,Franz Johann von,München,0.0
5846,München,106,48.1371079,11.5753822,münchen,0.0,L.7742,Antipa,Grigore,München,0.0
5847,München,106,48.1371079,11.5753822,münchen,0.0,L.8361,Berneker,Erich,München,0.0
5848,München,106,48.1371079,11.5753822,münchen,0.0,L.8479,Ratzel,Friedrich,München,0.0
5849,München,106,48.1371079,11.5753822,münchen,0.0,L.8478,Ratzel,Friedrich,München,0.0
5850,München,106,48.1371079,11.5753822,münchen,0.0,L.8477,Ratzel,Friedrich,München,0.0
5851,München,106,48.1371079,11.5753822,münchen,0.0,L.8476,Ratzel,Friedrich,München,0.0
5852,München,106,48.1371079,11.5753822,münchen,0.0,L.8475,Ratzel,Friedrich,München,0.0
5853,München,106,48.1371079,11.5753822,münchen,0.0,L.8474,Ratzel,Friedrich,München,0.0
5854,München,106,48.1371079,11.5753822,münchen,0.0,L.8473,Ratzel,Friedrich,München,0.0
5855,München,106,48.1371079,11.5753822,münchen,0.0,L.8471,Ratzel,Friedrich,München,0.0
5856,München,106,48.1371079,11.5753822,münchen,0.0,L.9197,Dirr,Adolf,München,0.0
5857,München,106,48.1371079,11.5753822,münchen,0.0,L.9196,Dirr,Adolf,München,0.0
5858,München,106,48.1371079,11.5753822,münchen,0.0,L.9195,Dirr,Adolf,München,0.0
5859,München,106,48.1371079,11.5753822,münchen,0.0,L.9194,Dirr,Adolf,München,0.0
5860,München,106,48.1371079,11.5753822,münchen,0.0,L.9193,Dirr,Adolf,München,0.0
5861,München,106,48.1371079,11.5753822,münchen,0.0,L.9192,Dirr,Adolf,München,0.0
5862,München,106,48.1371079,11.5753822,münchen,0.0,L.9191,Dirr,Adolf,München,0.0
5863,München,106,48.1371079,11.5753822,münchen,0.0,L.9187,Dirr,Adolf,München,0.0
5864,München,106,48.1371079,11.5753822,münchen,0.0,L.9186,Dirr,Adolf,München,0.0
5865,München,106,48.1371079,11.5753822,münchen,0.0,L.9184,Dirr,Adolf,München,0.0
5866,München,106,48.1371079,11.5753822,münchen,0.0,L.9249,Kuhn,Ernst,München,0.0
5867,München,106,48.1371079,11.5753822,münchen,0.0,L.9245,Kuhn,Ernst,München,0.0
5868,München,106,48.1371079,11.5753822,münchen,0.0,L.9242,Kuhn,Ernst,München,0.0
5869,München,106,48.1371079,11.5753822,münchen,0.0,L.9261,Kuhn,Ernst,München,0.0
5870,München,106,48.1371079,11.5753822,münchen,0.0,L.9260,Kuhn,Ernst,München,0.0
5871,München,106,48.1371079,11.5753822,münchen,0.0,L.9257,Kuhn,Ernst,München,0.0
5872,München,106,48.1371079,11.5753822,münchen,0.0,L.9251,Kuhn,Ernst,München,0.0
5873,München,106,48.1371079,11.5753822,münchen,0.0,L.9290,Kuhn,Ernst,München,0.0
5874,München,106,48.1371079,11.5753822,münchen,0.0,L.9289,Kuhn,Ernst,München,0.0
5875,München,106,48.1371079,11.5753822,münchen,0.0,L.9286,Kuhn,Ernst,München,0.0
5876,München,106,48.1371079,11.5753822,münchen,0.0,L.9281,Kuhn,Ernst,München,0.0
5877,München,106,48.1371079,11.5753822,münchen,0.0,L.9279,Kuhn,Ernst,München,0.0
5878,München,106,48.1371079,11.5753822,münchen,0.0,L.9271,Kuhn,Ernst,München,0.0
5879,München,106,48.1371079,11.5753822,münchen,0.0,L.9269,Kuhn,Ernst,München,0.0
5880,München,106,48.1371079,11.5753822,münchen,0.0,L.9266,Kuhn,Ernst,München,0.0
5881,München,106,48.1371079,11.5753822,münchen,0.0,L.9265,Kuhn,Ernst,München,0.0
5882,München,106,48.1371079,11.5753822,münchen,0.0,L.9263,Kuhn,Ernst,München,0.0
5883,München,106,48.1371079,11.5753822,münchen,0.0,L.9464,Buchner,Max,München,0.0
5884,München,106,48.1371079,11.5753822,münchen,0.0,L.12494,Molenaar,Heinrich,München,0.0
5885,München,106,48.1371079,11.5753822,münchen,0.0,L.12493,Molenaar,Heinrich,München,0.0
5886,München,106,48.1371079,11.5753822,münchen,0.0,L.12492,Molenaar,Heinrich,München,0.0
5887,München,106,48.1371079,11.5753822,münchen,0.0,L.10037,Wölfflin,Eduard,München,0.0
5888,München,106,48.1371079,11.5753822,münchen,0.0,L.10035,Wölfflin,Eduard,München,0.0
5889,München,106,48.1371079,11.5753822,münchen,0.0,L.10033,Wölfflin,Eduard,München,0.0
5890,München,106,48.1371079,11.5753822,münchen,0.0,L.10032,Wölfflin,Eduard,München,0.0
5891,München,106,48.1371079,11.5753822,münchen,0.0,L.10031,Wölfflin,Eduard,München,0.0
5892,München,106,48.1371079,11.5753822,münchen,0.0,L.10030,Wölfflin,Eduard,München,0.0
5893,München,106,48.1371079,11.5753822,münchen,0.0,L.10029,Wölfflin,Eduard,München,0.0
5894,München,106,48.1371079,11.5753822,münchen,0.0,L.10028,Wölfflin,Eduard,München,0.0
5895,München,106,48.1371079,11.5753822,münchen,0.0,L.10027,Wölfflin,Eduard,München,0.0
5896,München,106,48.1371079,11.5753822,münchen,0.0,L.9944,Hommel,Fritz,München,0.0
5897,München,106,48.1371079,11.5753822,münchen,0.0,L.9948,Hommel,Fritz,München,0.0
5898,München,106,48.1371079,11.5753822,münchen,0.0,L.9947,Hommel,Fritz,München,0.0
5899,München,106,48.1371079,11.5753822,münchen,0.0,L.9946,Hommel,Fritz,München,0.0
5900,München,106,48.1371079,11.5753822,münchen,0.0,L.9945,Hommel,Fritz,München,0.0
5901,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.1996,Spitzer,Leo,Pörtschach,0.0
5902,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.205,Kammerer,Paul,Pörtschach,0.0
5903,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2045,Spitzer,Leo,Pörtschach,0.0
5904,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2044,Spitzer,Leo,Pörtschach,0.0
5905,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2043,Spitzer,Leo,Pörtschach,0.0
5906,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2042,Spitzer,Leo,Pörtschach,0.0
5907,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2041,Spitzer,Leo,Pörtschach,0.0
5908,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2068,Spitzer,Leo,Pörtschach,0.0
5909,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2067,Spitzer,Leo,Pörtschach,0.0
5910,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2066,Spitzer,Leo,Pörtschach,0.0
5911,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2065,Spitzer,Leo,Pörtschach,0.0
5912,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2082,Spitzer,Leo,Pörtschach,0.0
5913,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2081,Spitzer,Leo,Pörtschach,0.0
5914,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2080,Spitzer,Leo,Pörtschach,0.0
5915,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2079,Spitzer,Leo,Pörtschach,0.0
5916,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2078,Spitzer,Leo,Pörtschach,0.0
5917,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2077,Spitzer,Leo,Pörtschach,0.0
5918,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2076,Spitzer,Leo,Pörtschach,0.0
5919,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2075,Spitzer,Leo,Pörtschach,0.0
5920,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2074,Spitzer,Leo,Pörtschach,0.0
5921,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2073,Spitzer,Leo,Pörtschach,0.0
5922,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2072,Spitzer,Leo,Pörtschach,0.0
5923,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2071,Spitzer,Leo,Pörtschach,0.0
5924,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2070,Spitzer,Leo,Pörtschach,0.0
5925,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2069,Spitzer,Leo,Pörtschach,0.0
5926,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2098,Spitzer,Leo,Pörtschach,0.0
5927,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2097,Spitzer,Leo,Pörtschach,0.0
5928,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2096,Spitzer,Leo,Pörtschach,0.0
5929,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2095,Spitzer,Leo,Pörtschach,0.0
5930,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2094,Spitzer,Leo,Pörtschach,0.0
5931,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2093,Spitzer,Leo,Pörtschach,0.0
5932,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2092,Spitzer,Leo,Pörtschach,0.0
5933,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2091,Spitzer,Leo,Pörtschach,0.0
5934,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2090,Spitzer,Leo,Pörtschach,0.0
5935,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2089,Spitzer,Leo,Pörtschach,0.0
5936,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2088,Spitzer,Leo,Pörtschach,0.0
5937,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2087,Spitzer,Leo,Pörtschach,0.0
5938,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2086,Spitzer,Leo,Pörtschach,0.0
5939,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2085,Spitzer,Leo,Pörtschach,0.0
5940,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2084,Spitzer,Leo,Pörtschach,0.0
5941,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2083,Spitzer,Leo,Pörtschach,0.0
5942,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2140,Spitzer,Leo,Pörtschach,0.0
5943,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2140,Spitzer,Leo,Pörtschach,0.0
5944,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2139,Spitzer,Leo,Pörtschach,0.0
5945,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2138,Spitzer,Leo,Pörtschach,0.0
5946,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2136,Spitzer,Leo,Pörtschach,0.0
5947,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2135,Spitzer,Leo,Pörtschach,0.0
5948,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2134,Spitzer,Leo,Pörtschach,0.0
5949,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2133,Spitzer,Leo,Pörtschach,0.0
5950,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2132,Spitzer,Leo,Pörtschach,0.0
5951,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2131,Spitzer,Leo,Pörtschach,0.0
5952,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2130,Spitzer,Leo,Pörtschach,0.0
5953,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2156,Spitzer,Leo,Pörtschach,0.0
5954,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2155,Spitzer,Leo,Pörtschach,0.0
5955,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2154,Spitzer,Leo,Pörtschach,0.0
5956,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2146,Spitzer,Leo,Pörtschach,0.0
5957,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2145,Spitzer,Leo,Pörtschach,0.0
5958,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2144,Spitzer,Leo,Pörtschach,0.0
5959,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2143,Spitzer,Leo,Pörtschach,0.0
5960,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2142,Spitzer,Leo,Pörtschach,0.0
5961,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2199,Spitzer,Leo,Pörtschach,0.0
5962,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2198,Spitzer,Leo,Pörtschach,0.0
5963,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2197,Spitzer,Leo,Pörtschach,0.0
5964,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2196,Spitzer,Leo,Pörtschach,0.0
5965,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2195,Spitzer,Leo,Pörtschach,0.0
5966,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2194,Spitzer,Leo,Pörtschach,0.0
5967,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2192,Spitzer,Leo,Pörtschach,0.0
5968,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2218,Spitzer,Leo,Pörtschach,0.0
5969,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2217,Spitzer,Leo,Pörtschach,0.0
5970,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2216,Spitzer,Leo,Pörtschach,0.0
5971,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2215,Spitzer,Leo,Pörtschach,0.0
5972,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2219,Spitzer,Leo,Pörtschach,0.0
5973,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2247,Spitzer,Leo,Pörtschach,0.0
5974,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2246,Spitzer,Leo,Pörtschach,0.0
5975,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2245,Spitzer,Leo,Pörtschach,0.0
5976,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2244,Spitzer,Leo,Pörtschach,0.0
5977,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2243,Spitzer,Leo,Pörtschach,0.0
5978,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2242,Spitzer,Leo,Pörtschach,0.0
5979,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2277,Spitzer,Leo,Pörtschach,0.0
5980,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2276,Spitzer,Leo,Pörtschach,0.0
5981,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2275,Spitzer,Leo,Pörtschach,0.0
5982,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2274,Spitzer,Leo,Pörtschach,0.0
5983,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2273,Spitzer,Leo,Pörtschach,0.0
5984,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2281,Spitzer,Leo,Pörtschach,0.0
5985,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2280,Spitzer,Leo,Pörtschach,0.0
5986,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2279,Spitzer,Leo,Pörtschach,0.0
5987,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2278,Spitzer,Leo,Pörtschach,0.0
5988,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2298,Spitzer,Leo,Pörtschach,0.0
5989,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2297,Spitzer,Leo,Pörtschach,0.0
5990,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2296,Spitzer,Leo,Pörtschach,0.0
5991,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2295,Spitzer,Leo,Pörtschach,0.0
5992,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2294,Spitzer,Leo,Pörtschach,0.0
5993,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2712,Schürr,Friedrich,Pörtschach,0.0
5994,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.12351,Spitzer,Emma,Pörtschach,0.0
5995,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2878,Vossler,Karl,Pörtschach,0.0
5996,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2877,Vossler,Karl,Pörtschach,0.0
5997,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.2875,Vossler,Karl,Pörtschach,0.0
5998,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.4552,Urtel,Hermann,Pörtschach,0.0
5999,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.11485,Gross,Hans,Pörtschach,0.0
6000,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.1429,Spitzer,Leo,Pörtschach,0.0
6001,Pörtschach,101,46.6359543,14.1448209,pörtschach,0.0,L.1460,Spitzer,Leo,Pörtschach,0.0
6002,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5609,Schuchardt,Hugo,Freiburg im Breisgau,0.2606779130860496
6003,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5610,Schuchardt,Hugo,Freiburg im Breisgau,0.2606779130860496
6004,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2480,Osthoff,Hermann,Freiburg im Breisgau,0.0
6005,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2709,Schürr,Friedrich,Freiburg im Breisgau,0.0
6006,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2708,Schürr,Friedrich,Freiburg im Breisgau,0.0
6007,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2707,Schürr,Friedrich,Freiburg im Breisgau,0.0
6008,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2706,Schürr,Friedrich,Freiburg im Breisgau,0.0
6009,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2705,Schürr,Friedrich,Freiburg im Breisgau,0.0
6010,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2704,Schürr,Friedrich,Freiburg im Breisgau,0.0
6011,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2703,Schürr,Friedrich,Freiburg im Breisgau,0.0
6012,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2702,Schürr,Friedrich,Freiburg im Breisgau,0.0
6013,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2701,Schürr,Friedrich,Freiburg im Breisgau,0.0
6014,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2700,Schürr,Friedrich,Freiburg im Breisgau,0.0
6015,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2699,Schürr,Friedrich,Freiburg im Breisgau,0.0
6016,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2716,Schürr,Friedrich,Freiburg im Breisgau,0.0
6017,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2713,Schürr,Friedrich,Freiburg im Breisgau,0.0
6018,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.2711,Schürr,Friedrich,Freiburg im Breisgau,0.0
6019,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3250,Baist,Gottfried,Freiburg im Breisgau,0.0
6020,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3249,Baist,Gottfried,Freiburg im Breisgau,0.0
6021,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3248,Baist,Gottfried,Freiburg im Breisgau,0.0
6022,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3247,Baist,Gottfried,Freiburg im Breisgau,0.0
6023,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3246,Baist,Gottfried,Freiburg im Breisgau,0.0
6024,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3252,Baist,Gottfried,Freiburg im Breisgau,0.0
6025,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.3251,Baist,Gottfried,Freiburg im Breisgau,0.0
6026,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4455,Schläger,Georg,Freiburg im Breisgau,0.0
6027,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4457,Schläger,Georg,Freiburg im Breisgau,0.0
6028,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4888,Neumann,Fritz,Freiburg im Breisgau,0.0
6029,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4901,Neumann,Fritz,Freiburg im Breisgau,0.0
6030,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4900,Neumann,Fritz,Freiburg im Breisgau,0.0
6031,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4899,Neumann,Fritz,Freiburg im Breisgau,0.0
6032,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4898,Neumann,Fritz,Freiburg im Breisgau,0.0
6033,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4897,Neumann,Fritz,Freiburg im Breisgau,0.0
6034,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4896,Neumann,Fritz,Freiburg im Breisgau,0.0
6035,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4895,Neumann,Fritz,Freiburg im Breisgau,0.0
6036,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4894,Neumann,Fritz,Freiburg im Breisgau,0.0
6037,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4892,Neumann,Fritz,Freiburg im Breisgau,0.0
6038,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4891,Neumann,Fritz,Freiburg im Breisgau,0.0
6039,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4890,Neumann,Fritz,Freiburg im Breisgau,0.0
6040,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4889,Neumann,Fritz,Freiburg im Breisgau,0.0
6041,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4903,Neumann,Fritz,Freiburg im Breisgau,0.0
6042,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.4902,Neumann,Fritz,Freiburg im Breisgau,0.0
6043,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5616,Kluge,Friedrich,Freiburg im Breisgau,0.0
6044,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5615,Kluge,Friedrich,Freiburg im Breisgau,0.0
6045,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5614,Kluge,Friedrich,Freiburg im Breisgau,0.0
6046,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5613,Kluge,Friedrich,Freiburg im Breisgau,0.0
6047,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5612,Kluge,Friedrich,Freiburg im Breisgau,0.0
6048,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5611,Kluge,Friedrich,Freiburg im Breisgau,0.0
6049,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5608,Kluge,Friedrich,Freiburg im Breisgau,0.0
6050,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5606,Kluge,Friedrich,Freiburg im Breisgau,0.0
6051,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5633,Kluge,Friedrich,Freiburg im Breisgau,0.0
6052,Freiburg im Breisgau,99,47.9960901,7.8494005,freiburg im breisgau,0.0,L.5632,Kluge,Friedrich,Freiburg im Breisgau,0.0
